"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2011","34.01","33.51","34.91","33.30","325.49M","1.07%"
"06/01/2011","33.65","33.30","33.74","32.22","349.28M","0.72%"
"05/01/2011","33.41","33.88","34.38","33.15","278.79M","-0.95%"
"04/01/2011","33.73","33.45","34.23","32.91","303.83M","1.69%"
"03/01/2011","33.17","32.14","33.42","30.64","431.62M","3.79%"
"02/01/2011","31.96","31.44","32.38","31.07","315.12M","1.69%"
"01/01/2011","31.43","32.94","32.94","30.95","366.84M","-4.41%"
"12/01/2010","32.88","31.97","32.94","31.85","407.19M","4.08%"
"11/01/2010","31.59","30.68","32.31","30.61","440.51M","3.03%"
"10/01/2010","30.66","29.52","30.88","29.26","387.30M","4.78%"
"09/01/2010","29.26","28.19","29.61","28.14","348.19M","4.72%"
"08/01/2010","27.94","27.91","28.70","27.46","390.28M","1.42%"
"07/01/2010","27.55","25.15","27.65","24.73","373.37M","9.94%"
"06/01/2010","25.06","25.56","26.54","25.00","484.72M","-2.49%"
"05/01/2010","25.70","26.86","27.10","24.97","529.15M","-3.85%"
"04/01/2010","26.73","27.68","27.78","26.28","443.86M","-2.80%"
"03/01/2010","27.50","26.61","27.68","26.39","535.74M","4.32%"
"02/01/2010","26.36","27.25","27.96","26.11","458.04M","-2.80%"
"01/01/2010","27.12","28.58","28.72","26.85","385.41M","-4.84%"
"12/01/2009","28.50","28.80","29.73","28.16","385.78M","-0.35%"
"11/01/2009","28.60","26.75","29.21","26.39","328.05M","7.28%"
"10/01/2009","26.66","26.70","27.75","26.36","419.93M","-0.71%"
"09/01/2009","26.85","24.36","27.06","24.19","616.18M","10.09%"
"08/01/2009","24.39","25.02","25.07","23.71","354.41M","-2.13%"
"07/01/2009","24.92","24.24","25.52","24.01","432.56M","3.83%"
"06/01/2009","24.00","24.62","24.97","23.59","505.43M","-2.36%"
"05/01/2009","24.58","21.57","24.58","21.09","547.93M","14.22%"
"04/01/2009","21.52","21.88","22.91","21.00","461.52M","-2.09%"
"03/01/2009","21.98","20.23","22.60","18.72","623.14M","7.59%"
"02/01/2009","20.43","21.11","22.23","20.14","490.82M","-4.35%"
"01/01/2009","21.36","22.70","23.00","20.78","460.37M","-5.65%"
"12/01/2008","22.64","23.09","23.53","21.47","568.58M","-3.37%"
"11/01/2008","23.43","22.25","23.64","20.25","583.11M","6.35%"
"10/01/2008","22.03","26.31","27.50","20.14","929.02M","-16.68%"
"09/01/2008","26.44","26.11","27.89","24.93","606.21M","1.54%"
"08/01/2008","26.04","25.97","27.92","25.87","379.45M","1.13%"
"07/01/2008","25.75","25.96","26.45","24.72","619.68M","-0.92%"
"06/01/2008","25.99","28.52","29.30","25.72","559.00M","-9.22%"
"05/01/2008","28.63","29.30","29.75","27.91","441.36M","-2.72%"
"04/01/2008","29.43","30.50","30.92","29.18","395.19M","-3.29%"
"03/01/2008","30.43","29.18","30.95","28.38","386.21M","4.11%"
"02/01/2008","29.23","29.64","30.25","28.66","377.55M","-0.92%"
"01/01/2008","29.50","30.73","32.80","28.25","551.21M","-3.85%"
"12/01/2007","30.68","31.05","32.16","30.61","302.70M","-1.19%"
"11/01/2007","31.05","30.82","31.72","29.82","386.57M","0.55%"
"10/01/2007","30.88","28.80","31.07","28.46","368.86M","7.48%"
