"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2005","54.53","53.00","55.79","52.07","91.21M","1.11%"
"06/01/2005","53.93","56.15","57.04","53.75","77.84M","-4.14%"
"05/01/2005","56.26","55.35","57.20","55.35","73.32M","1.11%"
"04/01/2005","55.64","53.30","55.70","52.51","90.05M","4.92%"
"03/01/2005","53.03","53.80","54.35","51.75","77.29M","-1.54%"
"02/01/2005","53.86","53.45","55.71","52.85","65.75M","0.30%"
"01/01/2005","53.70","52.23","54.42","51.34","74.33M","2.87%"
"12/01/2004","52.20","50.01","53.00","50.00","69.67M","4.59%"
"11/01/2004","49.91","49.50","52.49","48.41","74.38M","0.67%"
"10/01/2004","49.58","49.40","50.67","47.65","82.82M","1.91%"
"09/01/2004","48.65","50.06","51.20","47.37","97.06M","-2.70%"
"08/01/2004","50.00","49.77","52.25","48.41","84.29M","0.00%"
"07/01/2004","50.00","53.97","54.34","49.37","87.36M","-7.20%"
"06/01/2004","53.88","53.05","55.71","52.95","71.30M","0.96%"
"05/01/2004","53.37","54.75","55.03","52.63","71.74M","-2.06%"
"04/01/2004","54.49","53.71","55.48","53.60","92.07M","1.19%"
"03/01/2004","53.85","51.91","54.00","50.28","97.02M","3.76%"
"02/01/2004","51.90","47.50","52.42","47.07","105.51M","9.82%"
"01/01/2004","47.26","46.94","48.01","45.30","105.71M","1.37%"
"12/01/2003","46.62","48.01","48.87","46.11","93.10M","-3.12%"
"11/01/2003","48.12","47.81","48.24","46.69","61.15M","0.63%"
"10/01/2003","47.82","46.37","48.88","46.19","84.24M","4.34%"
"09/01/2003","45.83","44.34","46.52","44.10","70.50M","2.90%"
"08/01/2003","44.54","45.50","45.98","43.35","70.42M","-3.32%"
"07/01/2003","46.07","44.25","47.98","43.76","103.19M","3.53%"
"06/01/2003","44.50","44.72","45.50","43.10","78.16M","0.68%"
"05/01/2003","44.20","43.17","44.60","42.38","75.39M","2.13%"
"04/01/2003","43.28","40.00","43.62","38.06","108.32M","8.20%"
"03/01/2003","40.00","38.47","41.50","36.24","99.42M","4.38%"
"02/01/2003","38.32","40.28","41.90","37.85","88.19M","-5.34%"
"01/01/2003","40.48","42.12","44.06","38.58","89.52M","-4.12%"
"12/01/2002","42.22","42.49","43.97","40.31","96.34M","-0.61%"
"11/01/2002","42.48","43.75","45.30","40.80","95.41M","-3.67%"
"10/01/2002","44.10","37.01","45.16","35.59","162.99M","19.35%"
"09/01/2002","36.95","39.55","41.40","34.00","130.74M","-6.57%"
"08/01/2002","39.55","42.94","45.21","38.85","139.82M","-7.89%"
"07/01/2002","42.94","48.29","49.13","35.01","192.85M","-10.91%"
"06/01/2002","48.20","51.70","52.18","47.21","87.85M","-7.27%"
"05/01/2002","51.98","51.95","53.23","50.03","79.57M","0.15%"
"04/01/2002","51.90","51.65","53.50","49.88","90.38M","0.78%"
"03/01/2002","51.50","50.94","51.99","48.87","80.86M","1.98%"
"02/01/2002","50.50","49.75","51.20","47.60","84.33M","0.82%"
"01/01/2002","50.09","48.50","50.12","47.43","89.72M","2.88%"
"12/01/2001","48.69","48.53","49.80","46.45","81.45M","0.12%"
"11/01/2001","48.63","48.45","50.46","47.75","79.83M","-0.16%"
"10/01/2001","48.71","48.94","50.00","46.87","112.17M","0.43%"
"09/01/2001","48.50","47.34","49.80","45.76","138.98M","3.19%"
"08/01/2001","47.00","46.64","47.71","43.60","156.02M","0.79%"
"07/01/2001","46.63","44.35","47.65","44.30","84.42M","5.50%"
"06/01/2001","44.20","44.76","45.82","43.08","77.17M","-1.25%"
"05/01/2001","44.76","44.25","46.61","43.59","74.97M","2.17%"
"04/01/2001","43.81","43.70","44.96","40.90","90.57M","-0.32%"
"03/01/2001","43.95","45.50","47.10","40.25","89.37M","-4.62%"
"02/01/2001","46.08","43.67","48.79","42.75","84.00M","4.56%"
"01/01/2001","44.07","49.38","49.50","42.25","99.39M","-11.08%"
"12/01/2000","49.56","45.88","49.94","41.50","109.80M","9.21%"
"11/01/2000","45.38","48.31","49.44","43.31","90.21M","-6.32%"
"10/01/2000","48.44","46.62","49.25","44.38","86.17M","5.30%"
"09/01/2000","46.00","42.50","47.12","41.31","53.67M","7.88%"
"08/01/2000","42.64","45.19","47.06","41.19","65.50M","-6.92%"
"07/01/2000","45.81","43.88","46.25","39.69","79.40M","3.08%"
"06/01/2000","44.44","40.44","44.54","39.31","93.47M","9.22%"
"05/01/2000","40.69","36.44","41.12","36.12","84.70M","10.90%"
"04/01/2000","36.69","34.62","38.31","34.62","68.69M","5.19%"
"03/01/2000","34.88","32.00","36.06","29.69","106.74M","8.59%"
"02/01/2000","32.12","34.00","35.12","32.12","84.13M","-5.86%"
"01/01/2000","34.12","35.38","38.62","33.19","95.20M","-3.21%"
"12/01/1999","35.25","34.31","37.75","33.81","94.00M","2.00%"
"11/01/1999","34.56","34.44","37.12","32.06","79.05M","-0.37%"
"10/01/1999","34.69","30.38","35.12","30.12","80.25M","13.74%"
"09/01/1999","30.50","34.06","34.88","30.25","79.88M","-10.61%"
"08/01/1999","34.12","38.69","39.25","33.81","75.02M","-12.38%"
"07/01/1999","38.94","38.44","41.50","37.31","66.36M","0.65%"
"06/01/1999","38.69","35.94","38.94","35.00","76.47M","8.99%"
"05/01/1999","35.50","36.94","38.69","34.06","93.46M","-3.90%"
"04/01/1999","36.94","39.19","41.44","36.12","105.99M","-5.74%"
"03/01/1999","39.19","38.44","41.06","36.19","95.49M","4.34%"
"02/01/1999","37.56","38.81","40.25","37.00","63.08M","-3.69%"
"01/01/1999","39.00","40.62","42.56","37.50","76.14M","-4.60%"
"12/01/1998","40.88","39.00","41.62","36.62","71.60M","5.66%"
"11/01/1998","38.69","34.25","40.19","34.19","70.45M","14.64%"
"10/01/1998","33.75","29.38","37.00","29.00","92.70M","14.64%"
"09/01/1998","29.44","29.75","33.50","28.00","89.33M","5.60%"
"08/01/1998","27.88","38.81","39.75","27.56","99.72M","-28.40%"
"07/01/1998","38.94","41.50","43.75","37.00","113.93M","-5.46%"
