"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2014","78.60","79.40","80.83","78.15","55.80M","-0.18%"
"04/01/2014","78.74","73.44","79.56","72.94","46.66M","7.77%"
"03/01/2014","73.06","72.05","73.61","70.63","39.84M","0.26%"
"02/01/2014","72.87","68.69","74.17","67.75","40.93M","5.46%"
"01/01/2014","69.10","71.20","72.91","69.06","80.42M","-3.04%"
"12/01/2013","71.27","66.33","71.48","65.58","44.91M","6.85%"
"11/01/2013","66.70","66.68","68.47","65.04","37.24M","0.03%"
"10/01/2013","66.68","65.38","70.19","63.27","60.36M","1.52%"
"09/01/2013","65.68","64.74","66.56","64.37","40.98M","1.69%"
"08/01/2013","64.59","64.82","66.38","63.08","51.48M","-5.50%"
"07/01/2013","68.35","64.15","68.82","62.65","42.29M","7.13%"
"06/01/2013","63.80","66.38","66.92","62.76","51.36M","-3.87%"
"05/01/2013","66.37","68.65","69.94","66.25","44.29M","-2.35%"
"04/01/2013","67.97","65.20","68.18","63.35","67.82M","4.31%"
"03/01/2013","65.16","65.55","67.10","64.51","58.26M","-0.75%"
"02/01/2013","65.65","70.26","70.92","64.53","62.27M","-6.91%"
"01/01/2013","70.52","69.47","73.00","68.35","41.40M","2.28%"
"12/01/2012","68.95","66.98","69.93","66.63","28.41M","2.96%"
"11/01/2012","66.97","69.75","70.61","64.17","35.42M","-2.21%"
"10/01/2012","68.48","69.64","70.58","67.13","37.77M","-1.34%"
"09/01/2012","69.41","70.07","73.96","69.00","41.07M","-0.80%"
"08/01/2012","69.97","68.38","71.49","67.90","41.21M","2.60%"
"07/01/2012","68.20","67.79","69.89","66.51","41.67M","1.14%"
"06/01/2012","67.43","61.08","68.34","60.62","59.57M","8.44%"
"05/01/2012","62.18","71.59","72.07","61.16","50.00M","-13.08%"
"04/01/2012","71.54","69.62","71.73","66.60","62.58M","2.01%"
"03/01/2012","70.13","72.95","73.75","69.14","42.85M","-4.05%"
"02/01/2012","73.09","71.24","74.09","71.00","55.82M","2.42%"
"01/01/2012","71.36","73.73","74.52","68.36","61.65M","-2.37%"
"12/01/2011","73.09","69.47","73.50","69.13","46.20M","4.41%"
"11/01/2011","70.00","68.15","72.03","64.73","52.49M","-1.28%"
"10/01/2011","70.91","60.46","74.05","57.97","66.35M","15.26%"
"09/01/2011","61.52","66.96","67.78","60.04","75.54M","-8.25%"
"08/01/2011","67.05","74.07","74.17","59.85","98.58M","-8.85%"
"07/01/2011","73.56","70.99","75.56","70.26","61.64M","3.42%"
"06/01/2011","71.13","71.30","71.42","66.90","44.42M","-0.42%"
"05/01/2011","71.43","77.83","77.97","67.41","52.47M","-7.81%"
"04/01/2011","77.48","72.76","77.65","70.32","36.24M","6.34%"
"03/01/2011","72.86","72.14","73.54","65.78","51.32M","0.84%"
"02/01/2011","72.25","72.54","73.85","67.48","61.26M","1.77%"
"01/01/2011","70.99","67.17","71.25","65.30","46.31M","6.30%"
"12/01/2010","66.78","61.96","67.31","61.89","32.20M","10.07%"
"11/01/2010","60.67","65.34","68.55","59.99","43.98M","-6.56%"
"10/01/2010","64.93","61.62","65.07","60.46","48.29M","7.68%"
"09/01/2010","60.30","54.54","61.58","54.41","34.74M","13.67%"
"08/01/2010","53.05","57.25","58.60","52.23","32.51M","-4.28%"
"07/01/2010","55.42","49.84","56.99","49.16","36.15M","10.35%"
"06/01/2010","50.22","52.54","55.49","50.14","55.77M","-4.16%"
"05/01/2010","52.40","61.90","62.47","49.98","54.97M","-16.49%"
"04/01/2010","62.75","58.43","63.11","58.20","38.83M","8.45%"
"03/01/2010","57.86","54.91","60.26","54.65","27.39M","5.70%"
