"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/1993","21.53","20.72","21.62","19.88","50.94M","3.61%"
"03/01/1993","20.78","19.28","20.88","18.81","50.56M","7.95%"
"02/01/1993","19.25","18.25","19.91","18.19","49.80M","5.83%"
"01/01/1993","18.19","17.44","18.19","16.84","45.75M","4.66%"
"12/01/1992","17.38","17.19","17.59","16.75","36.20M","1.11%"
"11/01/1992","17.19","17.81","17.81","16.66","37.16M","-3.15%"
"10/01/1992","17.75","18.75","18.81","17.75","34.12M","-4.21%"
"09/01/1992","18.53","18.31","18.84","18.06","37.23M","0.82%"
"08/01/1992","18.38","17.84","18.44","17.47","37.07M","3.03%"
"07/01/1992","17.84","16.75","17.91","16.38","32.98M","6.51%"
"06/01/1992","16.75","17.75","18.44","16.69","32.50M","-6.11%"
"05/01/1992","17.84","17.50","18.16","16.56","36.29M","2.29%"
"04/01/1992","17.44","15.94","17.44","15.78","42.25M","9.00%"
"03/01/1992","16.00","15.34","16.09","15.22","37.95M","3.83%"
"02/01/1992","15.41","15.91","16.59","15.03","43.65M","-3.14%"
"01/01/1992","15.91","17.28","17.53","15.81","50.60M","-7.77%"
"12/01/1991","17.25","16.59","17.31","15.88","36.41M","3.36%"
"11/01/1991","16.69","18.12","18.81","16.69","32.75M","-10.70%"
"10/01/1991","18.69","18.69","19.47","18.28","33.14M","1.69%"
"09/01/1991","18.38","18.38","18.41","17.72","27.17M","2.45%"
"08/01/1991","17.94","17.94","18.22","17.09","34.12M","-0.50%"
"07/01/1991","18.03","18.03","18.66","17.09","32.87M","2.50%"
"06/01/1991","17.59","17.59","18.62","17.22","35.00M","-4.76%"
"05/01/1991","18.47","18.47","19.66","18.06","33.17M","-4.50%"
"04/01/1991","19.34","19.34","19.94","18.62","34.96M","0.47%"
"03/01/1991","19.25","19.25","20.03","18.56","32.50M","2.34%"
"02/01/1991","18.81","18.81","18.88","17.19","46.91M","5.44%"
"01/01/1991","17.84","17.84","18.56","17.47","35.38M","-1.76%"
"12/01/1990","18.16","18.16","18.34","17.16","32.78M","3.95%"
"11/01/1990","17.47","17.47","17.62","16.81","35.92M","2.58%"
"10/01/1990","17.03","17.03","18.69","16.62","44.99M","-7.95%"
"09/01/1990","18.50","18.50","19.59","18.31","34.14M","-2.48%"
"08/01/1990","18.97","18.97","20.41","18.44","101.65M","-4.39%"
"07/01/1990","19.84","19.84","19.97","17.28","54.07M","12.79%"
"06/01/1990","17.59","17.59","18.06","16.94","40.88M","0.51%"
"05/01/1990","17.50","17.50","17.75","16.34","36.98M","6.25%"
"04/01/1990","16.47","16.47","17.19","15.91","29.61M","-2.43%"
"03/01/1990","16.88","16.88","17.62","16.62","36.79M","0.60%"
"02/01/1990","16.78","16.78","17.66","16.44","44.57M","0.36%"
"01/01/1990","16.72","16.72","17.31","15.78","48.67M","-1.30%"
"12/01/1989","16.94","16.94","18.38","16.38","85.58M","-1.28%"
"11/01/1989","17.16","17.16","17.28","15.25","117.80M","0.59%"
"10/01/1989","17.06","17.06","17.34","14.91","164.07M","11.87%"
"09/01/1989","15.25","15.25","15.25","14.00","46.15M","8.46%"
"08/01/1989","14.06","14.06","14.16","13.44","52.69M","3.23%"
"07/01/1989","13.62","13.62","14.19","13.47","37.50M","0.89%"
"06/01/1989","13.50","13.50","14.00","12.84","51.63M","-2.24%"
"05/01/1989","13.81","13.81","14.12","12.88","46.03M","1.84%"
"04/01/1989","13.56","13.56","14.31","13.09","50.15M","2.81%"
"03/01/1989","13.19","13.19","13.75","12.12","65.05M","8.83%"
"02/01/1989","12.12","12.12","12.53","11.88","36.78M","-2.34%"
"01/01/1989","12.41","12.41","12.59","11.34","58.80M","8.48%"
"12/01/1988","11.44","11.44","11.84","11.06","39.83M","0.00%"
"11/01/1988","11.44","11.44","11.62","10.78","37.70M","-2.39%"
"10/01/1988","11.72","11.72","11.91","10.72","40.63M","7.42%"
"09/01/1988","10.91","10.91","11.31","10.69","41.59M","-1.89%"
"08/01/1988","11.12","11.12","12.22","10.91","35.96M","-8.25%"
"07/01/1988","12.12","12.12","12.12","11.25","37.00M","6.88%"
"06/01/1988","11.34","11.34","13.00","11.25","58.67M","-7.88%"
"05/01/1988","12.31","12.31","12.38","11.75","38.10M","2.33%"
"04/01/1988","12.03","12.03","12.72","11.25","54.67M","3.53%"
"03/01/1988","11.62","11.62","11.91","10.88","44.52M","5.06%"
"02/01/1988","11.06","11.06","11.78","10.62","48.45M","-1.43%"
"01/01/1988","11.22","11.22","11.22","9.75","41.86M","13.22%"
"12/01/1987","9.91","9.91","10.12","8.94","66.44M","8.66%"
"11/01/1987","9.12","9.12","11.12","9.12","47.51M","-17.76%"
"10/01/1987","11.09","11.09","14.66","8.00","79.82M","-17.67%"
"09/01/1987","13.47","13.47","14.72","12.47","73.25M","-7.87%"
"08/01/1987","14.62","14.62","15.69","14.09","73.38M","-3.31%"
"07/01/1987","15.12","15.12","16.16","14.75","50.06M","-2.45%"
"06/01/1987","15.50","15.50","15.56","14.34","51.66M","6.24%"
"05/01/1987","14.59","14.59","15.34","13.75","51.35M","0.62%"
"04/01/1987","14.50","14.50","15.38","13.50","75.74M","3.35%"
"03/01/1987","14.03","14.03","14.84","12.09","72.52M","13.33%"
"02/01/1987","12.38","12.38","13.81","11.62","67.42M","-6.57%"
"01/01/1987","13.25","13.25","13.25","11.38","87.63M","16.84%"
"12/01/1986","11.34","11.34","12.03","11.22","64.63M","-4.22%"
"11/01/1986","11.84","11.84","11.94","10.69","53.15M","6.09%"
"10/01/1986","11.16","11.16","11.44","10.28","57.18M","1.45%"
"09/01/1986","11.00","11.00","11.78","10.19","65.54M","-0.54%"
"08/01/1986","11.06","11.06","11.25","8.81","72.65M","22.48%"
"07/01/1986","9.03","9.03","9.81","8.56","51.34M","-5.84%"
"06/01/1986","9.59","9.59","10.25","9.44","36.91M","-4.10%"
"05/01/1986","10.00","10.00","10.38","9.50","60.99M","3.95%"
"04/01/1986","9.62","9.62","9.91","9.00","59.06M","5.48%"
"03/01/1986","9.12","9.12","9.62","8.62","56.97M","-0.76%"
"02/01/1986","9.19","9.19","9.56","8.50","53.29M","0.77%"
"01/01/1986","9.12","9.12","9.59","8.53","47.88M","-4.30%"
"12/01/1985","9.53","9.53","9.66","8.41","49.19M","-0.31%"
"11/01/1985","9.56","9.56","9.97","9.28","33.97M","-2.25%"
"10/01/1985","9.78","9.78","10.19","9.38","45.44M","5.73%"
"09/01/1985","9.25","9.25","9.44","8.75","27.10M","-1.70%"
"08/01/1985","9.41","9.41","9.47","8.88","27.50M","2.39%"
"07/01/1985","9.19","9.19","9.75","8.84","35.26M","-1.61%"
"06/01/1985","9.34","9.34","9.34","8.75","30.92M","4.47%"
"05/01/1985","8.94","8.94","9.28","8.56","34.22M","-3.66%"
"04/01/1985","9.28","9.28","9.34","8.56","33.46M","6.42%"
"03/01/1985","8.72","8.72","8.97","8.25","25.39M","0.69%"
"02/01/1985","8.66","8.66","8.88","8.31","34.31M","1.17%"
"01/01/1985","8.56","8.56","8.56","7.31","46.58M","9.60%"
"12/01/1984","7.81","7.81","8.38","7.50","29.47M","-5.68%"
"11/01/1984","8.28","8.28","8.50","8.12","25.58M","1.10%"
"10/01/1984","8.19","8.19","9.19","8.00","36.73M","-9.90%"
"09/01/1984","9.09","9.09","9.25","8.62","24.13M","0.33%"
"08/01/1984","9.06","9.06","9.25","7.91","33.02M","14.97%"
"07/01/1984","7.88","7.88","9.03","7.75","25.93M","-9.94%"
"06/01/1984","8.75","8.75","9.50","8.50","27.74M","-6.02%"
"05/01/1984","9.31","9.31","9.91","9.12","38.08M","-6.05%"
"04/01/1984","9.91","9.91","10.06","9.06","35.84M","6.10%"
"03/01/1984","9.34","9.34","9.47","8.31","31.54M","0.97%"
"02/01/1984","9.25","9.25","9.59","8.41","29.25M","0.98%"
"01/01/1984","9.16","9.16","9.16","8.50","24.87M","5.77%"
"12/01/1983","8.66","8.66","8.88","7.97","24.40M","0.00%"
"11/01/1983","8.66","8.66","9.00","8.31","25.99M","-1.70%"
"10/01/1983","8.81","8.81","9.56","8.53","26.52M","-1.12%"
"09/01/1983","8.91","8.91","9.47","8.72","27.11M","-3.36%"
"08/01/1983","9.22","9.22","9.91","8.75","31.22M","2.44%"
"07/01/1983","9.00","9.00","9.97","8.91","30.49M","-8.26%"
"06/01/1983","9.81","9.81","9.97","8.38","28.64M","6.40%"
"05/01/1983","9.22","9.22","10.22","9.16","31.17M","-9.52%"
"04/01/1983","10.19","10.19","10.19","9.00","30.83M","6.26%"
"03/01/1983","9.59","9.59","9.84","8.50","38.51M","6.56%"
"02/01/1983","9.00","9.00","9.38","7.72","40.22M","8.70%"
"01/01/1983","8.28","8.28","8.84","7.72","32.68M","3.50%"
"12/01/1982","8.00","8.00","8.31","7.25","23.67M","5.40%"
"11/01/1982","7.59","7.59","8.25","7.00","32.42M","0.40%"
"10/01/1982","7.56","7.56","9.12","7.00","36.35M","5.59%"
"09/01/1982","7.16","7.16","8.00","6.88","30.69M","3.17%"
"08/01/1982","6.94","6.94","7.66","5.88","28.82M","9.98%"
"07/01/1982","6.31","6.31","7.25","6.25","24.93M","-12.24%"
"06/01/1982","7.19","7.19","8.59","7.16","21.50M","-13.16%"
"05/01/1982","8.28","8.28","8.81","7.28","25.51M","10.84%"
"04/01/1982","7.47","7.47","8.19","7.19","30.20M","-2.48%"
"03/01/1982","7.66","7.66","8.50","7.16","26.30M","-3.53%"
"02/01/1982","7.94","7.94","8.94","7.47","23.75M","-12.94%"
"01/01/1982","9.12","9.12","10.72","8.69","17.68M","-14.93%"
"12/01/1981","10.72","10.72","11.50","10.53","14.72M","-4.71%"
"11/01/1981","11.25","11.25","11.25","10.25","15.80M","5.24%"
"10/01/1981","10.69","10.69","11.00","9.50","18.38M","11.82%"
"09/01/1981","9.56","9.56","10.75","9.22","19.27M","-8.69%"
"08/01/1981","10.47","10.47","11.47","10.06","22.59M","-1.41%"
"07/01/1981","10.62","10.62","10.72","9.41","18.53M","13.22%"
"06/01/1981","9.38","9.38","9.66","8.78","28.28M","-0.64%"
"05/01/1981","9.44","9.44","10.81","9.44","17.01M","-8.70%"
"04/01/1981","10.34","10.34","10.47","8.94","24.42M","0.88%"
"03/01/1981","10.25","10.25","11.67","9.81","29.35M","-10.48%"
"02/01/1981","11.45","11.45","11.88","10.77","21.47M","0.35%"
"01/01/1981","11.41","11.41","12.94","11.38","23.66M","-8.28%"
"12/01/1980","12.44","12.44","14.12","11.88","27.29M","-13.49%"
"11/01/1980","14.38","14.38","14.69","10.56","23.24M","36.30%"
"10/01/1980","10.55","10.55","11.69","9.62","30.05M","11.40%"
"09/01/1980","9.47","9.47","9.88","8.81","23.40M","3.27%"
"08/01/1980","9.17","9.17","9.66","8.88","19.78M","-1.50%"
"07/01/1980","9.31","9.31","10.05","9.16","23.16M","-2.62%"
"06/01/1980","9.56","9.56","10.12","9.03","25.75M","4.60%"
"05/01/1980","9.14","9.14","9.47","8.06","26.59M","3.39%"
"04/01/1980","8.84","8.84","8.84","7.75","20.09M","7.94%"
