"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2000","32.00","41.25","42.62","32.00","1.08M","-21.95%"
"08/01/2000","41.00","33.75","41.00","31.12","644.30K","21.48%"
"07/01/2000","33.75","29.19","36.38","28.31","1.54M","16.38%"
"06/01/2000","29.00","24.06","36.00","24.06","2.69M","20.53%"
"05/01/2000","24.06","26.25","26.50","22.81","755.60K","-7.46%"
"04/01/2000","26.00","20.25","26.00","20.25","543.40K","28.40%"
"03/01/2000","20.25","22.50","25.00","19.75","947.40K","-7.45%"
"02/01/2000","21.88","17.38","21.88","17.38","658.10K","25.03%"
"01/01/2000","17.50","17.44","18.38","15.00","972.50K","1.80%"
"12/01/1999","17.19","18.38","19.38","16.69","707.10K","-6.47%"
"11/01/1999","18.38","15.00","19.38","14.31","1.55M","20.52%"
