"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2008","92.50","127.32","142.00","74.00","601.82M","-27.73%"
"09/01/2008","128.00","167.50","172.45","85.88","629.08M","-21.94%"
"08/01/2008","163.97","185.00","186.00","152.59","181.29M","-10.91%"
"07/01/2008","184.04","173.13","190.04","152.25","301.89M","5.23%"
"06/01/2008","174.90","177.00","187.01","161.21","268.80M","-0.86%"
"05/01/2008","176.41","191.77","203.39","170.80","155.79M","-7.82%"
"04/01/2008","191.37","171.49","194.93","161.68","226.93M","15.71%"
"03/01/2008","165.39","169.29","184.52","140.27","369.93M","-2.50%"
"02/01/2008","169.63","199.15","208.78","169.00","227.13M","-14.99%"
"01/01/2008","199.55","214.80","215.05","174.05","273.69M","-7.21%"
"12/01/2007","215.05","226.09","229.35","196.90","214.44M","-5.11%"
"11/01/2007","226.64","243.55","244.41","201.57","294.48M","-8.58%"
"10/01/2007","247.92","215.41","250.70","213.00","227.70M","14.39%"
"09/01/2007","216.74","176.18","218.67","175.00","245.20M","23.14%"
"08/01/2007","176.01","187.03","198.50","157.38","384.17M","-6.55%"
"07/01/2007","188.34","217.50","225.77","187.25","198.50M","-13.11%"
"06/01/2007","216.75","232.08","233.64","212.56","147.92M","-6.10%"
"05/01/2007","230.82","219.08","233.97","215.35","112.25M","5.59%"
"04/01/2007","218.61","207.67","226.61","203.29","110.92M","5.80%"
"03/01/2007","206.63","197.12","212.22","189.85","227.67M","2.42%"
"02/01/2007","201.75","213.44","222.75","194.65","119.88M","-4.91%"
"01/01/2007","212.16","200.60","220.51","197.82","132.94M","6.43%"
"12/01/2006","199.35","195.70","206.70","191.52","92.40M","2.34%"
"11/01/2006","194.80","191.00","203.35","182.70","93.60M","2.64%"
"10/01/2006","189.79","168.51","193.60","168.51","118.95M","12.19%"
"09/01/2006","169.17","148.70","171.15","147.13","105.66M","13.80%"
"08/01/2006","148.65","151.63","156.87","145.66","86.60M","-2.68%"
"07/01/2006","152.75","151.93","153.73","138.97","89.19M","1.54%"
"06/01/2006","150.43","150.92","157.00","136.79","139.56M","-0.34%"
"05/01/2006","150.95","160.30","166.55","140.42","109.77M","-5.83%"
"04/01/2006","160.29","157.99","169.31","156.92","77.85M","2.12%"
"03/01/2006","156.96","141.98","159.63","139.18","104.32M","11.09%"
"02/01/2006","141.29","141.40","146.35","137.80","63.58M","0.03%"
"01/01/2006","141.25","126.70","141.86","124.23","87.19M","10.60%"
"12/01/2005","127.71","130.50","134.16","124.34","62.05M","-0.97%"
"11/01/2005","128.96","126.70","134.99","124.80","61.09M","2.05%"
"10/01/2005","126.37","121.29","127.38","110.23","105.36M","3.94%"
"09/01/2005","121.58","111.70","121.70","111.60","75.02M","9.35%"
"08/01/2005","111.18","107.60","114.87","106.69","59.59M","3.44%"
"07/01/2005","107.48","102.17","109.98","102.02","63.56M","5.35%"
"06/01/2005","102.02","97.40","104.96","96.43","94.80M","4.64%"
"05/01/2005","97.50","105.48","107.29","94.75","117.34M","-8.70%"
"04/01/2005","106.79","110.74","114.25","103.21","102.10M","-2.91%"
"03/01/2005","109.99","108.39","113.17","107.50","76.68M","1.09%"
"02/01/2005","108.80","107.65","113.93","107.30","56.85M","0.88%"
"01/01/2005","107.85","104.90","107.97","101.79","74.38M","3.66%"
"12/01/2004","104.04","105.25","110.88","103.00","76.40M","-0.69%"
"11/01/2004","104.76","98.20","105.59","97.80","67.48M","6.49%"
"10/01/2004","98.38","93.46","98.45","90.74","72.75M","5.51%"
